Time,Voltage
0.0211,0.323546289
0.021108333,0.289152352
0.021116667,0.254143329
0.021125,0.224523862
0.021133333,0.205819581
0.021141667,0.200862448
0.02115,0.2105115
0.021158333,0.233209497
0.021166667,0.264906357
0.021175,0.300270597
0.021183333,0.333401428
0.021191667,0.358149065
0.0212,0.370490172
0.021208333,0.368223789
0.021216667,0.351828666
0.021225,0.323980292
0.021233333,0.289670386
0.021241667,0.25473835
0.02125,0.225115727
0.021258333,0.206272728
0.021266667,0.201501875
0.021275,0.211206354
0.021283333,0.233607558
0.021291667,0.265454103
0.0213,0.300975478
0.021308333,0.334084542
0.021316667,0.358732308
0.021325,0.371020061
0.021333333,0.368857343
0.021341667,0.352450753
0.02135,0.324655633
0.021358333,0.290190884
0.021366667,0.255394657
0.021375,0.225785515
0.021383333,0.20686484
0.021391667,0.201987067
0.0214,0.211805668
0.021408333,0.234332568
0.021416667,0.266046596
0.021425,0.301480315
0.021433333,0.334584831
0.021441667,0.35936637
0.02145,0.371646206
0.021458333,0.369385331
0.021466667,0.353062194
0.021475,0.325323664
0.021483333,0.29083765
0.021491667,0.25582808
0.0215,0.2263367
0.021508333,0.207501607
0.021516667,0.202657881
0.021525,0.212330377
0.021533333,0.23487186
0.021541667,0.26665288
0.02155,0.302083554
0.021558333,0.335175641
0.021566667,0.359820456
0.021575,0.372212946
0.021583333,0.370026981
0.021591667,0.353560597
0.0216,0.325933915
0.021608333,0.291481478
0.021616667,0.256490724
0.021625,0.226841442
0.021633333,0.208145834
0.021641667,0.203361816
0.02165,0.212985489
0.021658333,0.235469004
0.021666667,0.267241231
0.021675,0.302751174
0.021683333,0.335821283
0.021691667,0.360551679
0.0217,0.372854817
0.021708333,0.370633065
0.021716667,0.354184029
0.021725,0.32643963
0.021733333,0.291982537
0.021741667,0.257086138
0.02175,0.227592642
0.021758333,0.208719146
0.021766667,0.203863093
0.021775,0.213567341
0.021783333,0.236187614
0.021791667,0.267867791
0.0218,0.303269078
0.021808333,0.336588297
0.021816667,0.361257815
0.021825,0.373474056
0.021833333,0.371143397
0.021841667,0.354816366
0.02185,0.327125206
0.021858333,0.292666863
0.021866667,0.257579856
0.021875,0.228080206
0.021883333,0.209372952
0.021891667,0.204446376
0.0219,0.214152393
0.021908333,0.236815642
0.021916667,0.268556712
0.021925,0.303966788
0.021933333,0.337072491
0.021941667,0.36193032
0.02195,0.374066395
0.021958333,0.371709715
0.021966667,0.355339449
0.021975,0.327776201
0.021983333,0.29329488
0.021991667,0.258254842
0.022,0.22867027
0.022008333,0.209824386
0.022016667,0.205005032
0.022025,0.214759172
0.022033333,0.237456404
0.022041667,0.269208509
0.02205,0.30460734
0.022058333,0.337762072
0.022066667,0.362407058
0.022075,0.374684922
0.022083333,0.372459639
0.022091667,0.356088486
0.0221,0.328240363
0.022108333,0.293812608
0.022116667,0.258964865
0.022125,0.229396208
0.022133333,0.210473634
0.022141667,0.205591609
0.02215,0.215433623
0.022158333,0.237991973
0.022166667,0.269721596
0.022175,0.305164566
0.022183333,0.33844413
0.022191667,0.363105889
0.0222,0.375242592
0.022208333,0.373019075
0.022216667,0.356678997
0.022225,0.32893824
0.022233333,0.294521603
0.022241667,0.259540886
0.02225,0.230027988
0.022258333,0.211212694
0.022266667,0.206239847
0.022275,0.215968889
0.022283333,0.238631287
0.022291667,0.270396065
0.0223,0.305867136
0.022308333,0.3389093
0.022316667,0.363642749
0.022325,0.37595577
0.022333333,0.373594055
0.022341667,0.357253292
0.02235,0.329579105
0.022358333,0.295111404
0.022366667,0.260083699
0.022375,0.230614298
0.022383333,0.211869503
0.022391667,0.206892672
0.0224,0.216493239
0.022408333,0.239072122
0.022416667,0.271044775
0.022425,0.30659772
0.022433333,0.339555338
0.022441667,0.36422735
0.02245,0.37659491
0.022458333,0.374184535
0.022466667,0.357611101
0.022475,0.330008649
0.022483333,0.295683741
0.022491667,0.260703026
0.0225,0.231142198
0.022508333,0.212355213
0.022516667,0.207343193
0.022525,0.217145633
0.022533333,0.239899418
0.022541667,0.271552661
0.02255,0.307148056
0.022558333,0.34028276
0.022566667,0.364858949
0.022575,0.376971908
0.022583333,0.374740021
0.022591667,0.358425137
0.0226,0.330717385
0.022608333,0.296283835
0.022616667,0.261168052
0.022625,0.231684477
0.022633333,0.212938887
0.022641667,0.207969509
0.02265,0.217789175
0.022658333,0.240480415
0.022666667,0.272212921
0.022675,0.30760344
0.022683333,0.340893289
0.022691667,0.365586951
0.0227,0.377670766
0.022708333,0.375338939
0.022716667,0.358953409
0.022725,0.331262618
0.022733333,0.296898353
0.022741667,0.261898305
0.02275,0.232295238
0.022758333,0.213619908
0.022766667,0.208589493
0.022775,0.21816936
0.022783333,0.240964805
0.022791667,0.272916973
0.0228,0.308339436
0.022808333,0.341354539
0.022816667,0.36610345
0.022825,0.378223511
0.022833333,0.375793355
0.022841667,0.359461966
0.02285,0.331728397
0.022858333,0.297415006
0.022866667,0.262337078
0.022875,0.232784951
0.022883333,0.213939567
0.022891667,0.209034948
0.0229,0.218789412
0.022908333,0.241529848
0.022916667,0.273238066
0.022925,0.308736428
0.022933333,0.341901377
0.022941667,0.366510168
0.02295,0.378762468
0.022958333,0.376516495
0.022966667,0.360027571
0.022975,0.332233466
0.022983333,0.297933432
0.022991667,0.263055836
0.023,0.233462267
0.023008333,0.214681104
0.023016667,0.209633539
0.023025,0.219357551
0.023033333,0.242063441
0.023041667,0.273882872
0.02305,0.309446984
0.023058333,0.342517643
0.023066667,0.367219931
0.023075,0.379373791
0.023083333,0.376894737
0.023091667,0.36046011
0.0231,0.332881736
0.023108333,0.298585287
0.023116667,0.263609853
0.023125,0.23405039
0.023133333,0.215170926
0.023141667,0.210156387
0.02315,0.219877974
0.023158333,0.242735766
0.023166667,0.274693527
0.023175,0.310098044
0.023183333,0.343033879
0.023191667,0.367685103
0.0232,0.379957703
0.023208333,0.377571621
0.023216667,0.361206267
0.023225,0.33344085
0.023233333,0.299138276
0.023241667,0.26413439
0.02325,0.234585978
0.023258333,0.215868186
0.023266667,0.210930722
0.023275,0.220637123
0.023283333,0.243297444
0.023291667,0.275147915
0.0233,0.310713922
0.023308333,0.343739084
0.023316667,0.368387671
0.023325,0.380549605
0.023333333,0.378211832
0.023341667,0.361751019
0.02335,0.334101781
0.023358333,0.299753283
0.023366667,0.264767704
0.023375,0.235278284
0.023383333,0.216378486
0.023391667,0.211337785
0.0234,0.221090766
0.023408333,0.243992919
0.023416667,0.275846314
0.023425,0.311342344
0.023433333,0.344370326
0.023441667,0.368934337
0.02345,0.381074696
0.023458333,0.378727334
0.023466667,0.362399193
0.023475,0.334778455
0.023483333,0.30037486
0.023491667,0.265272751
0.0235,0.235875881
0.023508333,0.217101595
0.023516667,0.212000519
0.023525,0.221752983
0.023533333,0.244587627
0.023541667,0.27646862
0.02355,0.311822389
0.023558333,0.344955977
0.023566667,0.369733247
0.023575,0.38175632
0.023583333,0.37937065
0.023591667,0.36298236
0.0236,0.335317463
0.023608333,0.301015212
0.023616667,0.266060758
0.023625,0.236441884
0.023633333,0.217575514
0.023641667,0.212667025
0.02365,0.22228596
0.023658333,0.245049644
0.023666667,0.276927293
0.023675,0.312515642
0.023683333,0.345603046
0.023691667,0.370153387
0.0237,0.382155534
0.023708333,0.379917231
0.023716667,0.36349442
0.023725,0.335741647
0.023733333,0.301540579
0.023741667,0.266685649
0.02375,0.237043072
0.023758333,0.21807817
0.023766667,0.213183449
0.023775,0.22299123
0.023783333,0.245750708
0.023791667,0.277692728
0.0238,0.313123825
0.023808333,0.346126255
0.023816667,0.370785101
0.023825,0.382864263
0.023833333,0.380553861
0.023841667,0.364177571
0.02385,0.336448301
0.023858333,0.302009675
0.023866667,0.267162454
0.023875,0.237713953
0.023883333,0.218768522
0.023891667,0.213911769
0.0239,0.223668152
0.023908333,0.246438853
0.023916667,0.278296492
0.023925,0.31381149
0.023933333,0.346800351
0.023941667,0.371566682
0.02395,0.38370449
0.023958333,0.381233302
0.023966667,0.364645296
0.023975,0.337042167
0.023983333,0.30281766
0.023991667,0.267833643
0.024,0.238361586
0.024008333,0.219478548
0.024016667,0.21447561
0.024025,0.224222746
0.024033333,0.247050044
0.024041667,0.279026935
0.02405,0.314509102
0.024058333,0.347419054
0.024066667,0.371948806
0.024075,0.384165392
0.024083333,0.38190435
0.024091667,0.365367323
0.0241,0.337665535
0.024108333,0.303352851
0.024116667,0.268430975
0.024125,0.238873081
0.024133333,0.219979722
0.024141667,0.215129586
0.02415,0.224922313
0.024158333,0.247604084
0.024166667,0.279446362
0.024175,0.315103073
0.024183333,0.348106042
0.024191667,0.372699266
0.0242,0.384771489
0.024208333,0.382555437
0.024216667,0.365998241
0.024225,0.338197769
0.024233333,0.303949855
0.024241667,0.268964444
0.02425,0.239459723
0.024258333,0.220620201
0.024266667,0.215795458
0.024275,0.225324699
0.024283333,0.248141207
0.024291667,0.28017393
0.0243,0.31566443
0.024308333,0.348635432
0.024316667,0.37329713
0.024325,0.385435988
0.024333333,0.383076462
0.024341667,0.366578638
0.02435,0.3389604
0.024358333,0.304614357
0.024366667,0.269646959
0.024375,0.240094176
0.024383333,0.221161526
0.024391667,0.216330738
0.0244,0.226107635
0.024408333,0.248837317
0.024416667,0.280779029
0.024425,0.316290746
0.024433333,0.349163712
0.024441667,0.373750639
0.02445,0.38597782
0.024458333,0.383729288
0.024466667,0.367166686
0.024475,0.339539182
0.024483333,0.305274808
0.024491667,0.270162851
0.0245,0.240720113
0.024508333,0.221815453
0.024516667,0.217039259
0.024525,0.226756969
0.024533333,0.249432408
0.024541667,0.281220573
0.02455,0.316853117
0.024558333,0.349930874
0.024566667,0.374429433
0.024575,0.386502193
0.024583333,0.384259004
0.024591667,0.367771699
0.0246,0.339986988
0.024608333,0.305790022
0.024616667,0.270931235
0.024625,0.241402001
0.024633333,0.222427556
0.024641667,0.217487776
0.02465,0.227297862
0.024658333,0.250155228
0.024666667,0.282011683
0.024675,0.31749899
0.024683333,0.350456675
0.024691667,0.374997035
0.0247,0.387148811
0.024708333,0.384929143
0.024716667,0.368362487
0.024725,0.340612851
0.024733333,0.306393797
0.024741667,0.271419825
0.02475,0.241760879
0.024758333,0.222906726
0.024766667,0.218137424
0.024775,0.227865756
0.024783333,0.250778326
0.024791667,0.282644718
0.0248,0.318070455
0.024808333,0.350991158
0.024816667,0.375664114
0.024825,0.387837788
0.024833333,0.385530313
0.024841667,0.36893525
0.02485,0.34112568
0.024858333,0.306983682
0.024866667,0.272043655
0.024875,0.242492745
0.024883333,0.223552907
0.024891667,0.21873131
0.0249,0.228434012
0.024908333,0.251232903
0.024916667,0.283254655
0.024925,0.318826711
0.024933333,0.351658012
0.024941667,0.376172634
0.02495,0.388270127
0.024958333,0.386114534
0.024966667,0.369670672
0.024975,0.341775075
0.024983333,0.307477037
0.024991667,0.272594289
0.025,0.243042656
0.025008333,0.22397293
0.025016667,0.219139659
0.025025,0.228992782
0.025033333,0.251819034
0.025041667,0.283682922
0.02505,0.31914752
0.025058333,0.351999452
0.025066667,0.376673187
0.025075,0.388828784
0.025083333,0.386531669
0.025091667,0.370141531
0.0251,0.342279703
0.025108333,0.307883972
0.025116667,0.27301883
0.025125,0.243580459
0.025133333,0.224682934
0.025141667,0.219804193
0.02515,0.229568738
0.025158333,0.252281849
0.025166667,0.284294498
0.025175,0.319930517
0.025183333,0.35273365
0.025191667,0.377263127
0.0252,0.389547339
0.025208333,0.387108087
0.025216667,0.370515182
0.025225,0.342899871
0.025233333,0.308702046
0.025241667,0.273618991
0.02525,0.244120395
0.025258333,0.22532588
0.025266667,0.220349126
0.025275,0.230136292
0.025283333,0.252914408
0.025291667,0.284837486
0.0253,0.320484584
0.025308333,0.353350941
0.025316667,0.377838573
0.025325,0.389948412
0.025333333,0.38775188
0.025341667,0.371176218
0.02535,0.343381515
0.025358333,0.309119021
0.025366667,0.274159037
0.025375,0.24464841
0.025383333,0.225811918
0.025391667,0.220944446
0.0254,0.230782453
0.025408333,0.253633415
0.025416667,0.285450521
0.025425,0.320996514
0.025433333,0.354026796
0.025441667,0.378576631
0.02545,0.390635287
0.025458333,0.388288836
0.025466667,0.371813332
0.025475,0.343953162
0.025483333,0.309788866
0.025491667,0.274879801
0.0255,0.245306005
0.025508333,0.226462647
0.025516667,0.221526153
0.025525,0.231318172
0.025533333,0.254239181
0.025541667,0.286195089
0.02555,0.321671182
0.025558333,0.354528934
0.025566667,0.379198627
0.025575,0.391225388
0.025583333,0.388879508
0.025591667,0.372396568
0.0256,0.344630994
0.025608333,0.310396473
0.025616667,0.275460719
0.025625,0.245829549
0.025633333,0.226894288
0.025641667,0.222109209
0.02565,0.23199335
0.025658333,0.25478634
0.025666667,0.28664208
0.025675,0.32227278
0.025683333,0.355116591
0.025691667,0.379678378
0.0257,0.391904425
0.025708333,0.389507162
0.025716667,0.373006841
0.025725,0.34509981
0.025733333,0.31085653
0.025741667,0.276087952
0.02575,0.246588094
0.025758333,0.227604261
0.025766667,0.222612048
0.025775,0.232580447
0.025783333,0.255372694
0.025791667,0.287283614
0.0258,0.322894027
0.025808333,0.355788469
0.025816667,0.380227655
0.025825,0.392285967
0.025833333,0.39009554
0.025841667,0.373573364
0.02585,0.345703017
0.025858333,0.311489657
0.025866667,0.276634656
0.025875,0.247172661
0.025883333,0.228173845
0.025891667,0.223107078
0.0259,0.233064719
0.025908333,0.256148772
0.025916667,0.287960837
0.025925,0.323418666
0.025933333,0.356203366
0.025941667,0.380853959
0.02595,0.393026206
0.025958333,0.390663774
0.025966667,0.37421028
0.025975,0.346344572
0.025983333,0.312148405
0.025991667,0.277232966
0.026,0.247687494
0.026008333,0.228911134
0.026016667,0.223952751
0.026025,0.233736287
0.026033333,0.25656608
0.026041667,0.28855867
0.02605,0.324140615
0.026058333,0.356945158
0.026066667,0.38138268
0.026075,0.393597448
0.026083333,0.391283354
0.026091667,0.374687968
0.0261,0.346821066
0.026108333,0.312668312
0.026116667,0.277939483
0.026125,0.248283618
0.026133333,0.22950459
0.026141667,0.224583061
0.02615,0.234366316
0.026158333,0.257263999
0.026166667,0.289307046
0.026175,0.324813581
0.026183333,0.357495771
0.026191667,0.382024878
0.0262,0.394219815
0.026208333,0.391845396
0.026216667,0.375368996
0.026225,0.347494919
0.026233333,0.31331763
0.026241667,0.278438166
0.02625,0.248950401
0.026258333,0.230101116
0.026266667,0.225149584
0.026275,0.235082985
0.026283333,0.257957279
0.026291667,0.289888138
0.0263,0.325389964
0.026308333,0.358124315
0.026316667,0.382735954
0.026325,0.394933407
0.026333333,0.392327078
0.026341667,0.375853468
0.02635,0.34810902
0.026358333,0.313923814
0.026366667,0.278999316
0.026375,0.249517502
0.026383333,0.230807619
0.026391667,0.225730479
0.0264,0.235483073
0.026408333,0.258408319
0.026416667,0.290454672
0.026425,0.326052802
0.026433333,0.358702669
0.026441667,0.383269314
0.02645,0.395428366
0.026458333,0.392954474
0.026466667,0.376471571
0.026475,0.34868115
0.026483333,0.314588303
0.026491667,0.279636745
0.0265,0.250192392
0.026508333,0.231330884
0.026516667,0.226285389
0.026525,0.236186871
0.026533333,0.259180716
0.026541667,0.290987465
0.02655,0.326482468
0.026558333,0.359376986
0.026566667,0.38388427
0.026575,0.396057183
0.026583333,0.393613166
0.026591667,0.377093286
0.0266,0.349231769
0.026608333,0.315073061
0.026616667,0.28030444
0.026625,0.250794594
0.026633333,0.232008011
0.026641667,0.226866147
0.02665,0.236770636
0.026658333,0.259844927
0.026666667,0.291709852
0.026675,0.327111415
0.026683333,0.35993165
0.026691667,0.384560682
0.0267,0.396567792
0.026708333,0.394090412
0.026716667,0.377654981
0.026725,0.349867921
0.026733333,0.315660296
0.026741667,0.280819886
0.02675,0.251423096
0.026758333,0.232622809
0.026766667,0.227574698
0.026775,0.237351708
0.026783333,0.260359375
0.026791667,0.292394093
0.0268,0.327776154
0.026808333,0.360470665
0.026816667,0.385116137
0.026825,0.397255892
0.026833333,0.394785995
0.026841667,0.378377192
0.02685,0.350375562
0.026858333,0.316212261
0.026866667,0.28146895
0.026875,0.251956551
0.026883333,0.23320403
0.026891667,0.228278954
0.0269,0.238081054
0.026908333,0.260858968
0.026916667,0.292858479
0.026925,0.32845048
0.026933333,0.361254583
0.026941667,0.385784533
0.02695,0.39770343
0.026958333,0.395300144
0.026966667,0.378958618
0.026975,0.351027523
0.026983333,0.316784285
0.026991667,0.282117137
0.027,0.252571371
0.027008333,0.23365271
0.027016667,0.228765787
0.027025,0.238528215
0.027033333,0.26143037
0.027041667,0.293524534
0.02705,0.329060487
0.027058333,0.36179249
0.027066667,0.386292186
0.027075,0.398362731
0.027083333,0.395802355
0.027091667,0.379519605
0.0271,0.351716915
0.027108333,0.317406459
0.027116667,0.282554819
0.027125,0.253119207
0.027133333,0.234329763
0.027141667,0.22935398
0.02715,0.239227873
0.027158333,0.262056693
0.027166667,0.294119287
0.027175,0.329510512
0.027183333,0.362191513
0.027191667,0.386878906
0.0272,0.398982439
0.027208333,0.396362791
0.027216667,0.379937139
0.027225,0.352182617
0.027233333,0.317922861
0.027241667,0.283120284
0.02725,0.253619261
0.027258333,0.23480415
0.027266667,0.229926615
0.027275,0.239790596
0.027283333,0.262554621
0.027291667,0.294529761
0.0273,0.330158012
0.027308333,0.362953681
0.027316667,0.387463499
0.027325,0.399387555
0.027333333,0.396895807
0.027341667,0.380591988
0.02735,0.352750912
0.027358333,0.31862562
0.027366667,0.28374228
0.027375,0.254301432
0.027383333,0.235376372
0.027391667,0.230531993
0.0274,0.240471197
0.027408333,0.263297847
0.027416667,0.295276932
0.027425,0.33066128
0.027433333,0.363428587
0.027441667,0.387941655
0.02745,0.400006255
0.027458333,0.397425656
0.027466667,0.381080093
0.027475,0.353326634
0.027483333,0.319024934
0.027491667,0.284222046
0.0275,0.254908576
0.027508333,0.236030946
0.027516667,0.231102759
0.027525,0.240909104
0.027533333,0.263865322
0.027541667,0.295848733
0.02755,0.331280186
0.027558333,0.363970832
0.027566667,0.388598694
0.027575,0.400610916
0.027583333,0.398046437
0.027591667,0.381599697
0.0276,0.353851649
0.027608333,0.319703789
0.027616667,0.284896566
0.027625,0.255425553
0.027633333,0.236503149
0.027641667,0.231744194
0.02765,0.241601346
0.027658333,0.264435695
0.027666667,0.296561892
0.027675,0.331952538
0.027683333,0.364678639
0.027691667,0.389187761
0.0277,0.401126421
0.027708333,0.3986683
0.027716667,0.382244914
0.027725,0.354391315
0.027733333,0.320182196
0.027741667,0.285515253
0.02775,0.25602508
0.027758333,0.237097845
0.027766667,0.232298133
0.027775,0.242271875
0.027783333,0.265090347
0.027791667,0.297040187
0.0278,0.3325378
0.027808333,0.365270772
0.027816667,0.389808807
0.027825,0.401687095
0.027833333,0.399353827
0.027841667,0.382885732
0.02785,0.35501749
0.027858333,0.32074531
0.027866667,0.286032506
0.027875,0.256703895
0.027883333,0.237784657
0.027891667,0.232960292
0.0279,0.242794421
0.027908333,0.265686926
0.027916667,0.297777836
0.027925,0.333098858
0.027933333,0.365919957
0.027941667,0.3905829
0.02795,0.402397231
0.027958333,0.39978196
0.027966667,0.383325087
0.027975,0.355598206
0.027983333,0.321335164
0.027991667,0.286659071
0.028,0.257146012
0.028008333,0.238287089
0.028016667,0.233579998
0.028025,0.243529289
0.028033333,0.266180361
0.028041667,0.298303245
0.02805,0.333776791
0.028058333,0.366393489
0.028066667,0.39088054
0.028075,0.402876561
0.028083333,0.400479557
0.028091667,0.383864448
0.0281,0.356218501
0.028108333,0.322063826
0.028116667,0.287230604
0.028125,0.2577325
0.028133333,0.238864599
0.028141667,0.234232965
0.02815,0.244145467
0.028158333,0.266862299
0.028166667,0.298836645
0.028175,0.334332701
0.028183333,0.367081724
0.028191667,0.391554592
0.0282,0.4034448
0.028208333,0.401031069
0.028216667,0.384474148
0.028225,0.356737636
0.028233333,0.32256407
0.028241667,0.288003812
0.02825,0.258577336
0.028258333,0.239613089
0.028266667,0.23477693
0.028275,0.24486777
0.028283333,0.267699507
0.028291667,0.299613066
0.0283,0.334998288
0.028308333,0.367763193
0.028316667,0.392308729
0.028325,0.404123218
0.028333333,0.401775596
0.028341667,0.385151355
0.02835,0.357478912
0.028358333,0.323251809
0.028366667,0.288439925
0.028375,0.258921729
0.028383333,0.240186867
0.028391667,0.235508742
0.0284,0.245414908
0.028408333,0.268299673
0.028416667,0.300355526
0.028425,0.335653237
0.028433333,0.368298787
0.028441667,0.392887964
0.02845,0.404921968
0.028458333,0.402521257
0.028466667,0.38579606
0.028475,0.358025286
0.028483333,0.323840116
0.028491667,0.289076537
0.0285,0.259704779
0.028508333,0.24086264
0.028516667,0.236075741
0.028525,0.245990707
0.028533333,0.268859297
0.028541667,0.301051263
0.02855,0.336337575
0.028558333,0.368972345
0.028566667,0.393638154
0.028575,0.405440483
0.028583333,0.403101469
0.028591667,0.38640718
0.0286,0.358716119
0.028608333,0.324360664
0.028616667,0.289759313
0.028625,0.260343669
0.028633333,0.241439564
0.028641667,0.236601518
0.02865,0.246578206
0.028658333,0.269466101
0.028666667,0.301558514
0.028675,0.336933197
0.028683333,0.369515366
0.028691667,0.394123386
0.0287,0.406045886
0.028708333,0.403614304
0.028716667,0.387062365
0.028725,0.359390191
0.028733333,0.325004756
0.028741667,0.290215172
0.02875,0.26092501
0.028758333,0.242114667
0.028766667,0.237138835
0.028775,0.247111852
0.028783333,0.27004252
0.028791667,0.302130721
0.0288,0.337438566
0.028808333,0.370139395
0.028816667,0.394562721
0.028825,0.406601967
0.028833333,0.404332736
0.028841667,0.387511358
0.02885,0.359853712
0.028858333,0.325623101
0.028866667,0.290896617
0.028875,0.261454356
0.028883333,0.242704685
0.028891667,0.237799827
0.0289,0.247679875
0.028908333,0.270597809
0.028916667,0.302640271
0.028925,0.338121559
0.028933333,0.370768682
0.028941667,0.395272552
0.02895,0.407085011
0.028958333,0.404843152
0.028966667,0.388151978
0.028975,0.360452737
0.028983333,0.326205371
0.028991667,0.29144864
0.029,0.262096424
0.029008333,0.243304039
0.029016667,0.238359089
0.029025,0.248434656
0.029033333,0.271440714
0.029041667,0.30335176
0.02905,0.338531003
0.029058333,0.371317
0.029066667,0.395825833
0.029075,0.407771842
0.029083333,0.405484004
0.029091667,0.388833468
0.0291,0.361009043
0.029108333,0.326733957
0.029116667,0.292013251
0.029125,0.262656731
0.029133333,0.243989574
0.029141667,0.239029248
0.02915,0.24894113
0.029158333,0.271943277
0.029166667,0.303928561
0.029175,0.339216811
0.029183333,0.371916956
0.029191667,0.396553824
0.0292,0.408459814
0.029208333,0.40600142
0.029216667,0.389294192
0.029225,0.361571655
0.029233333,0.327391062
0.029241667,0.292655205
0.02925,0.263314003
0.029258333,0.244512946
0.029266667,0.239603802
0.029275,0.249477126
0.029283333,0.2724178
0.029291667,0.304487485
0.0293,0.339896346
0.029308333,0.37259424
0.029316667,0.396978714
0.029325,0.408868886
0.029333333,0.406382446
0.029341667,0.389895381
0.02935,0.362078256
0.029358333,0.327788413
0.029366667,0.293101608
0.029375,0.263735284
0.029383333,0.244959803
0.029391667,0.239990769
0.0294,0.250064427
0.029408333,0.273057635
0.029416667,0.305063522
0.029425,0.340272633
0.029433333,0.372995228
0.029441667,0.39748354
0.02945,0.409447083
0.029458333,0.407123836
0.029466667,0.390585539
0.029475,0.362622091
0.029483333,0.328368412
0.029491667,0.293649757
0.0295,0.26445043
0.029508333,0.245721265
0.029516667,0.240653548
0.029525,0.250529799
0.029533333,0.273629712
0.029541667,0.305676093
0.02955,0.340974572
0.029558333,0.373645064
0.029566667,0.39807409
0.029575,0.410041954
0.029583333,0.407526421
0.029591667,0.391135151
0.0296,0.36329472
0.029608333,0.329088403
0.029616667,0.294302114
0.029625,0.265007052
0.029633333,0.246327063
0.029641667,0.2413029
0.02965,0.251249649
0.029658333,0.274302309
0.029666667,0.306307868
0.029675,0.34157025
0.029683333,0.374298796
0.029691667,0.398611284
0.0297,0.410490856
0.029708333,0.408116898
0.029716667,0.391744303
0.029725,0.36366739
0.029733333,0.329497871
0.029741667,0.294967906
0.02975,0.265574897
0.029758333,0.246897169
0.029766667,0.242099025
0.029775,0.251958046
0.029783333,0.274825199
0.029791667,0.306866123
0.0298,0.342186065
0.029808333,0.374964665
0.029816667,0.399306255
0.029825,0.411128527
0.029833333,0.408697494
0.029841667,0.392310833
0.02985,0.364232862
0.029858333,0.330167485
0.029866667,0.29551911
0.029875,0.266186827
0.029883333,0.247448412
0.029891667,0.242500973
0.0299,0.252454734
0.029908333,0.275380586
0.029916667,0.307545982
0.029925,0.342791413
0.029933333,0.37544576
0.029941667,0.399839796
0.02995,0.411688221
0.029958333,0.409005539
0.029966667,0.392684328
0.029975,0.364900727
0.029983333,0.330784608
0.029991667,0.296074958
0.03,0.266626576
0.030008333,0.247975498
0.030016667,0.243132593
0.030025,0.253091673
0.030033333,0.27596549
0.030041667,0.308118369
0.03005,0.343350104
0.030058333,0.375938794
0.030066667,0.400415806
0.030075,0.412456964
0.030083333,0.409745802
0.030091667,0.393347068
0.0301,0.365407588
0.030108333,0.331331927
0.030116667,0.296632525
0.030125,0.267332485
0.030133333,0.248623891
0.030141667,0.243781171
0.03015,0.25361557
0.030158333,0.27654619
0.030166667,0.308636706
0.030175,0.343843018
0.030183333,0.376641363
0.030191667,0.401011796
0.0302,0.41292354
0.030208333,0.410192655
0.030216667,0.393891492
0.030225,0.36602442
0.030233333,0.331850981
0.030241667,0.297290683
0.03025,0.268019329
0.030258333,0.249190668
0.030266667,0.244265201
0.030275,0.25433351
0.030283333,0.277324813
0.030291667,0.30933943
0.0303,0.344455593
0.030308333,0.377139121
0.030316667,0.40161639
0.030325,0.413516382
0.030333333,0.410759708
0.030341667,0.394507776
0.03035,0.366690455
0.030358333,0.332434732
0.030366667,0.297678081
0.030375,0.268617549
0.030383333,0.249849917
0.030391667,0.245003158
0.0304,0.254955993
0.030408333,0.277827458
0.030416667,0.309833815
0.030425,0.345112223
0.030433333,0.377947477
0.030441667,0.402210809
0.03045,0.414097938
0.030458333,0.411396934
0.030466667,0.394995567
0.030475,0.36707531
0.030483333,0.333093722
0.030491667,0.298446733
0.0305,0.269181161
0.030508333,0.250531234
0.030516667,0.245553753
0.030525,0.255460878
0.030533333,0.278447837
0.030541667,0.310502589
0.03055,0.345806462
0.030558333,0.378590809
0.030566667,0.4027539
0.030575,0.414411307
0.030583333,0.411949709
0.030591667,0.395670354
0.0306,0.367788663
0.030608333,0.333705653
0.030616667,0.299007228
0.030625,0.269657921
0.030633333,0.250950047
0.030641667,0.246233563
0.03065,0.256150734
0.030658333,0.279139392
0.030666667,0.311118833
0.030675,0.346277691
0.030683333,0.379167628
0.030691667,0.403517394
0.0307,0.415163217
0.030708333,0.412574996
0.030716667,0.39630341
0.030725,0.368374533
0.030733333,0.334261428
0.030741667,0.299579157
0.03075,0.270259335
0.030758333,0.251642222
0.030766667,0.247019155
0.030775,0.256737022
0.030783333,0.279519934
0.030791667,0.311814933
0.0308,0.346998437
0.030808333,0.379630433
0.030816667,0.404145289
0.030825,0.415845663
0.030833333,0.413147211
0.030841667,0.396721241
0.03085,0.369106469
0.030858333,0.334957384
0.030866667,0.300251168
0.030875,0.270944354
0.030883333,0.252162784
0.030891667,0.24753486
0.0309,0.257457646
0.030908333,0.280221474
0.030916667,0.312302625
0.030925,0.34768931
0.030933333,0.38031457
0.030941667,0.404565427
0.03095,0.416240648
0.030958333,0.413826038
0.030966667,0.397379968
0.030975,0.369607993
0.030983333,0.335517427
0.030991667,0.30078668
0.031,0.271522425
0.031008333,0.252829385
0.031016667,0.248113389
0.031025,0.25807463
0.031033333,0.28091452
0.031041667,0.31289125
0.03105,0.348081547
0.031058333,0.380935769
0.031066667,0.405284794
0.031075,0.416910293
0.031083333,0.414362365
0.031091667,0.397834041
